from,to,distance
80,44,1601.0
80,45,1610.0
80,46,1722.0
80,47,1745.0
80,48,1846.0
80,49,1912.0
80,50,520.0
80,51,529.0
80,52,679.0
80,53,2268.0
80,54,2036.0
80,55,1944.0
80,56,1626.0
80,57,1436.0
80,58,1819.0
80,59,1912.0
80,60,943.0
80,61,1028.0
80,62,1158.0
80,63,595.0
80,64,410.0
80,65,2239.0
80,66,1922.0
80,67,1857.0
80,68,1766.0
80,69,1678.0
80,70,1562.0
80,71,1640.0
80,72,1305.0
80,73,975.0
80,74,813.0
80,75,480.0
80,76,217.0
80,77,722.0
80,78,574.0
80,79,260.0
80,80,0.0
80,81,1029.0
80,82,1137.0
80,83,1476.0
80,84,1485.0
80,85,1608.0
80,86,1717.0
80,87,1705.0
80,88,719.0
80,89,729.0
80,90,877.0
80,91,1037.0
80,92,1700.0
80,93,1685.0
80,94,1495.0
80,95,1436.0
80,96,1266.0
80,97,676.0
80,98,687.0
80,99,1344.0
80,100,1357.0
80,101,1554.0
81,1,920.0
81,2,1425.0
81,3,2068.0
81,4,2091.0
81,5,1132.0
81,6,1240.0
81,7,1772.0
81,8,1258.0
81,9,10000.0
81,10,2542.0
81,11,2565.0
81,12,2471.0
81,13,2746.0
81,14,1297.0
81,15,1478.0
81,16,1744.0
81,17,1730.0
81,18,1969.0
81,19,1197.0
81,20,265.0
81,21,934.0
81,22,1019.0
81,23,1102.0
81,24,282.0
81,25,346.0
81,26,886.0
81,27,752.0
81,28,2242.0
81,29,2062.0
81,30,2040.0
81,31,1061.0
81,32,924.0
81,33,1259.0
81,34,1028.0
81,35,1036.0
81,36,1372.0
81,37,1286.0
81,38,950.0
81,39,825.0
81,40,1858.0
81,41,1868.0
81,42,1872.0
81,43,2071.0
81,44,1916.0
81,45,1907.0
81,46,1784.0
81,47,1807.0
81,48,1908.0
81,49,1974.0
81,50,558.0
81,51,530.0
81,52,681.0
81,53,1927.0
81,54,1931.0
81,55,1974.0
81,56,1951.0
81,57,2203.0
81,58,2586.0
81,59,2679.0
81,60,1806.0
81,61,1891.0
81,62,2020.0
81,63,853.0
81,64,669.0
81,65,3006.0
81,66,1655.0
81,67,1515.0
81,68,1425.0
81,69,1337.0
81,70,1220.0
81,71,1298.0
81,72,945.0
81,73,1941.0
81,74,1779.0
81,75,1462.0
81,76,1199.0
81,77,957.0
81,78,787.0
81,79,798.0
81,80,981.0
81,81,0.0
81,82,139.0
81,83,1801.0
81,84,1791.0
81,85,1669.0
81,86,1549.0
81,87,1537.0
81,88,358.0
81,89,369.0
81,90,201.0
81,91,40.0
81,92,1339.0
81,93,1324.0
81,94,1135.0
81,95,1268.0
81,96,1098.0
81,97,1538.0
81,98,1549.0
81,99,1177.0
81,100,1189.0
81,101,1213.0
82,1,792.0
82,2,1564.0
82,3,2207.0
82,4,2230.0
82,5,1004.0
82,6,1111.0
82,7,1912.0
82,8,1397.0
82,9,10000.0
82,10,2681.0
82,11,2704.0
82,12,2611.0
82,13,2885.0
82,14,1436.0
82,15,1617.0
82,16,1883.0
82,17,1869.0
82,18,2108.0
82,19,1069.0
82,20,136.0
82,21,805.0
82,22,891.0
82,23,973.0
82,24,153.0
82,25,218.0
82,26,1026.0
82,27,891.0
82,28,2381.0
82,29,2201.0
82,30,2179.0
82,31,1201.0
82,32,1063.0
82,33,1399.0
82,34,1167.0
82,35,1175.0
82,36,1511.0
82,37,1425.0
82,38,1089.0
82,39,964.0
82,40,1997.0
82,41,2007.0
82,42,2011.0
82,43,2210.0
82,44,2055.0
82,45,2046.0
82,46,1923.0
82,47,1947.0
82,48,2047.0
82,49,2113.0
82,50,697.0
82,51,670.0
82,52,820.0
82,53,2066.0
82,54,2071.0
82,55,2113.0
82,56,2091.0
82,57,2343.0
82,58,2725.0
82,59,2818.0
82,60,1945.0
82,61,2030.0
82,62,2159.0
82,63,952.0
82,64,768.0
82,65,3145.0
82,66,1794.0
82,67,1654.0
82,68,1564.0
82,69,1476.0
82,70,1360.0
82,71,1438.0
82,72,1084.0
82,73,2080.0
82,74,1918.0
82,75,1601.0
82,76,1338.0
82,77,828.0
82,78,658.0
82,79,897.0
82,80,1120.0
82,81,139.0
82,82,0.0
82,83,1940.0
82,84,1930.0
82,85,1808.0
82,86,1689.0
82,87,1677.0
82,88,498.0
82,89,508.0
82,90,340.0
82,91,180.0
82,92,1479.0
82,93,1463.0
82,94,1274.0
82,95,1407.0
82,96,1238.0
82,97,1677.0
82,98,1688.0
82,99,1316.0
82,100,1328.0
82,101,1352.0
83,1,2164.0
83,2,1064.0
83,3,1707.0
83,4,990.0
83,5,2461.0
83,6,2568.0
83,7,1719.0
83,8,1704.0
83,9,10000.0
83,10,1072.0
83,11,960.0
83,12,1002.0
83,13,1276.0
83,14,1743.0
83,15,1924.0
83,16,1747.0
83,17,1761.0
83,18,2000.0
83,19,2396.0
83,20,2094.0
83,21,2119.0
83,22,2205.0
83,23,2287.0
83,24,2111.0
83,25,2175.0
83,26,1470.0
83,27,1363.0
83,28,440.0
83,29,261.0
83,30,239.0
83,31,1396.0
83,32,1258.0
83,33,806.0
83,34,1032.0
83,35,1024.0
83,36,537.0
83,37,727.0
83,38,1444.0
83,39,1319.0
83,40,57.0
83,41,66.0
83,42,157.0
83,43,274.0
83,44,125.0
83,45,134.0
83,46,246.0
83,47,269.0
83,48,370.0
83,49,436.0
83,50,1500.0
83,51,1472.0
83,52,1623.0
83,53,799.0
83,54,560.0
83,55,468.0
83,56,150.0
83,57,402.0
83,58,785.0
83,59,878.0
83,60,530.0
83,61,462.0
83,62,326.0
83,63,2072.0
83,64,1888.0
83,65,1205.0
83,66,446.0
83,67,593.0
83,68,683.0
83,69,770.0
83,70,835.0
83,71,913.0
83,72,1112.0
83,73,1211.0
83,74,1049.0
83,75,1382.0
83,76,1645.0
83,77,2200.0
83,78,2052.0
83,79,1738.0
83,80,1477.0
83,81,1833.0
83,82,1972.0
83,83,0.0
83,84,9.0
83,85,132.0
83,86,251.0
83,87,263.0
83,88,1474.0
83,89,1484.0
83,90,1632.0
83,91,1792.0
83,92,979.0
83,93,1026.0
83,94,921.0
83,95,709.0
83,96,721.0
83,97,808.0
83,98,797.0
83,99,800.0
83,100,630.0
83,101,827.0
84,1,2155.0
84,2,1054.0
84,3,1697.0
84,4,1000.0
84,5,2451.0
84,6,2559.0
84,7,1729.0
84,8,1694.0
84,9,10000.0
84,10,1082.0
84,11,969.0
84,12,1011.0
84,13,1285.0
84,14,1733.0
84,15,1914.0
84,16,1757.0
84,17,1771.0
84,18,2010.0
84,19,2387.0
84,20,2084.0
84,21,2110.0
84,22,2195.0
84,23,2278.0
84,24,2101.0
84,25,2166.0
84,26,1460.0
84,27,1354.0
84,28,450.0
84,29,270.0
84,30,248.0
84,31,1386.0
84,32,1248.0
84,33,797.0
84,34,1022.0
84,35,1014.0
84,36,527.0
84,37,717.0
84,38,1434.0
84,39,1309.0
84,40,66.0
84,41,76.0
84,42,167.0
84,43,284.0
84,44,134.0
84,45,144.0
84,46,237.0
84,47,261.0
84,48,361.0
84,49,427.0
84,50,1490.0
84,51,1463.0
84,52,1613.0
84,53,809.0
84,54,570.0
84,55,478.0
84,56,160.0
84,57,412.0
84,58,795.0
84,59,887.0
84,60,520.0
84,61,452.0
84,62,317.0
84,63,2063.0
84,64,1878.0
84,65,1215.0
84,66,456.0
84,67,603.0
84,68,693.0
84,69,780.0
84,70,826.0
84,71,903.0
84,72,1103.0
84,73,1201.0
84,74,1039.0
84,75,1372.0
84,76,1635.0
84,77,2190.0
84,78,2042.0
84,79,1728.0
84,80,1468.0
84,81,1823.0
84,82,1962.0
84,83,9.0
84,84,0.0
84,85,122.0
84,86,241.0
84,87,253.0
84,88,1464.0
84,89,1474.0
84,90,1622.0
84,91,1782.0
84,92,969.0
84,93,1016.0
84,94,911.0
84,95,699.0
84,96,711.0
84,97,798.0
84,98,788.0
84,99,790.0
84,100,620.0
84,101,818.0
85,1,2032.0
85,2,932.0
85,3,1575.0
85,4,1123.0
85,5,2573.0
85,6,2681.0
85,7,1851.0
85,8,1816.0
85,9,10000.0
85,10,1205.0
85,11,1092.0
85,12,1134.0
85,13,1408.0
85,14,1856.0
85,15,2037.0
85,16,1880.0
85,17,1893.0
85,18,2132.0
85,19,2509.0
85,20,1962.0
85,21,1987.0
85,22,2073.0
85,23,2155.0
85,24,1979.0
85,25,2043.0
85,26,1338.0
85,27,1231.0
85,28,573.0
85,29,393.0
85,30,371.0
85,31,1263.0
85,32,1126.0
85,33,674.0
85,34,900.0
85,35,892.0
85,36,405.0
85,37,595.0
85,38,1312.0
85,39,1187.0
85,40,189.0
85,41,198.0
85,42,203.0
85,43,402.0
85,44,247.0
85,45,238.0
85,46,115.0
85,47,138.0
85,48,239.0
85,49,305.0
85,50,1368.0
85,51,1340.0
85,52,1490.0
85,53,922.0
85,54,682.0
85,55,590.0
85,56,282.0
85,57,534.0
85,58,917.0
85,59,1010.0
85,60,642.0
85,61,574.0
85,62,439.0
85,63,2185.0
85,64,2000.0
85,65,1337.0
85,66,569.0
85,67,715.0
85,68,805.0
85,69,820.0
85,70,703.0
85,71,781.0
85,72,980.0
85,73,1323.0
85,74,1161.0
85,75,1494.0
85,76,1757.0
85,77,2312.0
85,78,2165.0
85,79,1851.0
85,80,1590.0
85,81,1701.0
85,82,1840.0
85,83,132.0
85,84,122.0
85,85,0.0
85,86,119.0
85,87,131.0
85,88,1341.0
85,89,1352.0
85,90,1499.0
85,91,1660.0
85,92,846.0
85,93,894.0
85,94,789.0
85,95,577.0
85,96,589.0
85,97,921.0
85,98,910.0
85,99,667.0
85,100,498.0
85,101,695.0
86,1,1913.0
86,2,813.0
86,3,1456.0
86,4,1242.0
86,5,2693.0
86,6,2800.0
86,7,1970.0
86,8,1936.0
86,9,10000.0
86,10,1324.0
86,11,1211.0
86,12,1253.0
86,13,1527.0
86,14,1975.0
86,15,2156.0
86,16,1999.0
86,17,2013.0
86,18,2252.0
86,19,2628.0
86,20,1843.0
86,21,1868.0
86,22,1953.0
86,23,2036.0
86,24,1860.0
86,25,1924.0
86,26,1219.0
86,27,1112.0
86,28,692.0
86,29,512.0
86,30,490.0
86,31,1144.0
86,32,1007.0
86,33,555.0
86,34,781.0
86,35,772.0
86,36,286.0
86,37,476.0
86,38,1193.0
86,39,1067.0
86,40,308.0
86,41,318.0
86,42,322.0
86,43,521.0
86,44,366.0
86,45,357.0
86,46,234.0
86,47,258.0
86,48,358.0
86,49,424.0
86,50,1248.0
86,51,1221.0
86,52,1371.0
86,53,1041.0
86,54,802.0
86,55,710.0
86,56,402.0
86,57,654.0
86,58,1036.0
86,59,1129.0
86,60,762.0
86,61,694.0
86,62,558.0
86,63,2206.0
86,64,2021.0
86,65,1456.0
86,66,688.0
86,67,835.0
86,68,788.0
86,69,700.0
86,70,584.0
86,71,662.0
86,72,861.0
86,73,1443.0
86,74,1280.0
86,75,1614.0
86,76,1877.0
86,77,2333.0
86,78,2186.0
86,79,1921.0
86,80,1671.0
86,81,1582.0
86,82,1721.0
86,83,251.0
86,84,241.0
86,85,119.0
86,86,0.0
86,87,11.0
86,88,1222.0
86,89,1233.0
86,90,1380.0
86,91,1541.0
86,92,727.0
86,93,774.0
86,94,669.0
86,95,458.0
86,96,470.0
86,97,1040.0
86,98,1029.0
86,99,548.0
86,100,379.0
86,101,576.0
87,1,1925.0
87,2,825.0
87,3,1468.0
87,4,1254.0
87,5,2705.0
87,6,2812.0
87,7,1982.0
87,8,1948.0
87,9,10000.0
87,10,1336.0
87,11,1223.0
87,12,1265.0
87,13,1539.0
87,14,1987.0
87,15,2168.0
87,16,2011.0
87,17,2025.0
87,18,2264.0
87,19,2640.0
87,20,1855.0
87,21,1880.0
87,22,1965.0
87,23,2048.0
87,24,1871.0
87,25,1936.0
87,26,1231.0
87,27,1124.0
87,28,704.0
87,29,524.0
87,30,502.0
87,31,1156.0
87,32,1018.0
87,33,567.0
87,34,793.0
87,35,784.0
87,36,298.0
87,37,488.0
87,38,1205.0
87,39,1079.0
87,40,320.0
87,41,330.0
87,42,334.0
87,43,533.0
87,44,378.0
87,45,369.0
87,46,246.0
87,47,269.0
87,48,370.0
87,49,436.0
87,50,1260.0
87,51,1233.0
87,52,1383.0
87,53,1053.0
87,54,814.0
87,55,722.0
87,56,413.0
87,57,665.0
87,58,1048.0
87,59,1141.0
87,60,774.0
87,61,706.0
87,62,570.0
87,63,2218.0
87,64,2033.0
87,65,1468.0
87,66,700.0
87,67,847.0
87,68,800.0
87,69,712.0
87,70,596.0
87,71,674.0
87,72,873.0
87,73,1455.0
87,74,1292.0
87,75,1626.0
87,76,1889.0
87,77,2345.0
87,78,2198.0
87,79,1933.0
87,80,1683.0
87,81,1593.0
87,82,1733.0
87,83,263.0
87,84,253.0
87,85,131.0
87,86,11.0
87,87,0.0
87,88,1234.0
87,89,1245.0
87,90,1392.0
87,91,1553.0
87,92,739.0
87,93,786.0
87,94,681.0
87,95,470.0
87,96,482.0
87,97,1052.0
87,98,1041.0
87,99,560.0
87,100,391.0
87,101,588.0
88,1,1280.0
88,2,1066.0
88,3,1709.0
88,4,1732.0
88,5,1492.0
88,6,1599.0
88,7,1451.0
88,8,936.0
88,9,10000.0
88,10,2221.0
88,11,2244.0
88,12,2150.0
88,13,2424.0
88,14,976.0
88,15,1157.0
88,16,1423.0
88,17,1409.0
88,18,1648.0
88,19,1557.0
88,20,624.0
88,21,1293.0
88,22,1379.0
88,23,1461.0
88,24,641.0
88,25,706.0
88,26,528.0
88,27,393.0
88,28,1920.0
88,29,1741.0
88,30,1718.0
88,31,702.0
88,32,565.0
88,33,901.0
88,34,669.0
88,35,677.0
88,36,1050.0
88,37,965.0
88,38,591.0
88,39,466.0
88,40,1537.0
88,41,1546.0
88,42,1551.0
88,43,1750.0
88,44,1595.0
88,45,1585.0
88,46,1462.0
88,47,1486.0
88,48,1587.0
88,49,1653.0
88,50,237.0
88,51,209.0
88,52,359.0
88,53,1568.0
88,54,1573.0
88,55,1615.0
88,56,1630.0
88,57,1882.0
88,58,2265.0
88,59,2358.0
88,60,1484.0
88,61,1569.0
88,62,1699.0
88,63,1194.0
88,64,1010.0
88,65,2685.0
88,66,1296.0
88,67,1156.0
88,68,1066.0
88,69,978.0
88,70,862.0
88,71,940.0
88,72,586.0
88,73,1620.0
88,74,1458.0
88,75,1140.0
88,76,877.0
88,77,1316.0
88,78,1146.0
88,79,909.0
88,80,660.0
88,81,359.0
88,82,498.0
88,83,1479.0
88,84,1470.0
88,85,1347.0
88,86,1228.0
88,87,1216.0
88,88,0.0
88,89,10.0
88,90,157.0
88,91,318.0
88,92,980.0
88,93,965.0
88,94,776.0
88,95,947.0
88,96,777.0
88,97,1217.0
88,98,1227.0
88,99,855.0
88,100,868.0
88,101,854.0
89,1,1269.0
89,2,1093.0
89,3,1736.0
89,4,1759.0
89,5,1481.0
89,6,1589.0
89,7,1441.0
89,8,926.0
89,9,10000.0
89,10,2210.0
89,11,2233.0
89,12,2140.0
89,13,2414.0
89,14,965.0
89,15,1146.0
89,16,1412.0
89,17,1398.0
89,18,1637.0
89,19,1546.0
89,20,614.0
89,21,1283.0
89,22,1368.0
89,23,1451.0
89,24,631.0
89,25,695.0
89,26,555.0
89,27,420.0
89,28,1910.0
89,29,1730.0
89,30,1708.0
89,31,730.0
89,32,592.0
89,33,928.0
89,34,696.0
89,35,705.0
89,36,1040.0
89,37,954.0
89,38,618.0
89,39,493.0
89,40,1526.0
89,41,1536.0
89,42,1540.0
89,43,1739.0
89,44,1584.0
89,45,1575.0
89,46,1452.0
89,47,1476.0
89,48,1576.0
89,49,1642.0
89,50,226.0
89,51,199.0
89,52,349.0
89,53,1595.0
89,54,1600.0
89,55,1642.0
89,56,1620.0
89,57,1872.0
89,58,2254.0
89,59,2347.0
89,60,1474.0
89,61,1559.0
89,62,1688.0
89,63,1184.0
89,64,999.0
89,65,2674.0
89,66,1323.0
89,67,1183.0
89,68,1093.0
89,69,1005.0
89,70,889.0
89,71,967.0
89,72,613.0
89,73,1609.0
89,74,1447.0
89,75,1130.0
89,76,867.0
89,77,1306.0
89,78,1136.0
89,79,899.0
89,80,649.0
89,81,348.0
89,82,488.0
89,83,1469.0
89,84,1459.0
89,85,1337.0
89,86,1218.0
89,87,1206.0
89,88,27.0
89,89,0.0
89,90,147.0
89,91,308.0
89,92,1008.0
89,93,992.0
89,94,803.0
89,95,936.0
89,96,767.0
89,97,1207.0
89,98,1217.0
89,99,845.0
89,100,857.0
89,101,881.0
90,1,1122.0
90,2,1240.0
90,3,1883.0
90,4,1906.0
90,5,1334.0
90,6,1441.0
90,7,1587.0
90,8,1073.0
90,9,10000.0
90,10,2357.0
90,11,2380.0
90,12,2286.0
90,13,2561.0
90,14,1112.0
90,15,1293.0
90,16,1559.0
90,17,1545.0
90,18,1784.0
90,19,1399.0
90,20,466.0
90,21,1135.0
90,22,1221.0
90,23,1303.0
90,24,483.0
90,25,548.0
90,26,701.0
90,27,567.0
90,28,2057.0
90,29,1877.0
90,30,1855.0
90,31,876.0
90,32,739.0
90,33,1074.0
90,34,843.0
90,35,851.0
90,36,1187.0
90,37,1101.0
90,38,765.0
90,39,640.0
90,40,1673.0
90,41,1683.0
90,42,1687.0
90,43,1886.0
90,44,1731.0
90,45,1722.0
90,46,1599.0
90,47,1622.0
90,48,1723.0
90,49,1789.0
90,50,373.0
90,51,345.0
90,52,496.0
90,53,1742.0
90,54,1746.0
90,55,1789.0
90,56,1766.0
90,57,2018.0
90,58,2401.0
90,59,2494.0
90,60,1621.0
90,61,1706.0
90,62,1835.0
90,63,1055.0
90,64,870.0
90,65,2821.0
90,66,1470.0
90,67,1330.0
90,68,1240.0
90,69,1152.0
90,70,1035.0
90,71,1113.0
90,72,760.0
90,73,1756.0
90,74,1594.0
90,75,1277.0
90,76,1014.0
90,77,1158.0
90,78,988.0
90,79,999.0
90,80,796.0
90,81,201.0
90,82,340.0
90,83,1616.0
90,84,1606.0
90,85,1484.0
90,86,1364.0
90,87,1352.0
90,88,173.0
90,89,184.0
90,90,0.0
90,91,160.0
90,92,1154.0
90,93,1139.0
90,94,950.0
90,95,1083.0
90,96,913.0
90,97,1353.0
90,98,1364.0
90,99,992.0
90,100,1004.0
90,101,1027.0
91,1,961.0
91,2,1400.0
91,3,2043.0
91,4,2067.0
91,5,1173.0
91,6,1281.0
91,7,1748.0
91,8,1233.0
91,9,10000.0
91,10,2518.0
91,11,2541.0
91,12,2447.0
91,13,2721.0
91,14,1273.0
91,15,1454.0
91,16,1720.0
91,17,1706.0
91,18,1945.0
91,19,1238.0
91,20,306.0
91,21,975.0
91,22,1060.0
91,23,1143.0
91,24,323.0
91,25,387.0
91,26,860.0
91,27,728.0
91,28,2217.0
91,29,2038.0
91,30,2015.0
91,31,1037.0
91,32,899.0
91,33,1235.0
91,34,1003.0
91,35,1012.0
91,36,1347.0
91,37,1262.0
91,38,926.0
91,39,800.0
91,40,1834.0
91,41,1843.0
91,42,1848.0
91,43,2047.0
91,44,1892.0
91,45,1882.0
91,46,1759.0
91,47,1783.0
91,48,1884.0
91,49,1950.0
91,50,534.0
91,51,506.0
91,52,656.0
91,53,1902.0
91,54,1907.0
91,55,1950.0
91,56,1927.0
91,57,2179.0
91,58,2562.0
91,59,2655.0
91,60,1781.0
91,61,1866.0
91,62,1996.0
91,63,894.0
91,64,709.0
91,65,2982.0
91,66,1631.0
91,67,1491.0
91,68,1401.0
91,69,1313.0
91,70,1196.0
91,71,1274.0
91,72,920.0
91,73,1917.0
91,74,1755.0
91,75,1437.0
91,76,1174.0
91,77,998.0
91,78,828.0
91,79,839.0
91,80,957.0
91,81,40.0
91,82,180.0
91,83,1776.0
91,84,1767.0
91,85,1644.0
91,86,1525.0
91,87,1513.0
91,88,334.0
91,89,344.0
91,90,177.0
91,91,0.0
91,92,1315.0
91,93,1300.0
91,94,1110.0
91,95,1244.0
91,96,1074.0
91,97,1514.0
91,98,1524.0
91,99,1152.0
91,100,1165.0
91,101,1188.0
92,1,1185.0
92,2,85.0
92,3,728.0
92,4,751.0
92,5,2462.0
92,6,2570.0
92,7,2353.0
92,8,1838.0
92,9,10000.0
92,10,2135.0
92,11,2022.0
92,12,2064.0
92,13,2338.0
92,14,1878.0
92,15,2058.0
92,16,2324.0
92,17,2310.0
92,18,2549.0
92,19,2527.0
92,20,1594.0
92,21,1140.0
92,22,1226.0
92,23,1308.0
92,24,1611.0
92,25,1676.0
92,26,491.0
92,27,594.0
92,28,1503.0
92,29,1323.0
92,30,1301.0
92,31,626.0
92,32,488.0
92,33,445.0
92,34,262.0
92,35,254.0
92,36,633.0
92,37,547.0
92,38,674.0
92,39,549.0
92,40,1053.0
92,41,1044.0
92,42,1010.0
92,43,1140.0
92,44,985.0
92,45,975.0
92,46,1045.0
92,47,1069.0
92,48,1169.0
92,49,1235.0
92,50,1138.0
92,51,1111.0
92,52,1261.0
92,53,621.0
92,54,890.0
92,55,982.0
92,56,1213.0
92,57,1465.0
92,58,1847.0
92,59,1940.0
92,60,1573.0
92,61,1505.0
92,62,1370.0
92,63,2096.0
92,64,1912.0
92,65,2267.0
92,66,672.0
92,67,532.0
92,68,436.0
92,69,353.0
92,70,237.0
92,71,143.0
92,72,342.0
92,73,1946.0
92,74,1784.0
92,75,1596.0
92,76,1779.0
92,77,2223.0
92,78,2076.0
92,79,1811.0
92,80,1561.0
92,81,1329.0
92,82,1468.0
92,83,1062.0
92,84,1052.0
92,85,930.0
92,86,811.0
92,87,799.0
92,88,1007.0
92,89,980.0
92,90,1128.0
92,91,1288.0
92,92,0.0
92,93,47.0
92,94,151.0
92,95,348.0
92,96,360.0
92,97,1543.0
92,98,1553.0
92,99,438.0
92,100,450.0
92,101,229.0
93,1,1519.0
93,2,418.0
93,3,1061.0
93,4,1085.0
93,5,2415.0
93,6,2522.0
93,7,2306.0
93,8,1791.0
93,9,10000.0
93,10,2088.0
93,11,1975.0
93,12,2017.0
93,13,2291.0
93,14,1831.0
93,15,2011.0
93,16,2277.0
93,17,2263.0
93,18,2502.0
93,19,2480.0
93,20,1547.0
93,21,1474.0
93,22,1559.0
93,23,1642.0
93,24,1564.0
93,25,1629.0
93,26,681.0
93,27,546.0
93,28,1456.0
93,29,1276.0
93,30,1254.0
93,31,579.0
93,32,441.0
93,33,398.0
93,34,215.0
93,35,207.0
93,36,586.0
93,37,500.0
93,38,627.0
93,39,502.0
93,40,1006.0
93,41,996.0
93,42,963.0
93,43,1092.0
93,44,938.0
93,45,928.0
93,46,998.0
93,47,1021.0
93,48,1122.0
93,49,1188.0
93,50,1091.0
93,51,1064.0
93,52,1214.0
93,53,896.0
93,54,901.0
93,55,943.0
93,56,1165.0
93,57,1417.0
93,58,1800.0
93,59,1893.0
93,60,1526.0
93,61,1458.0
93,62,1322.0
93,63,2049.0
93,64,1864.0
93,65,2220.0
93,66,624.0
93,67,484.0
93,68,394.0
93,69,306.0
93,70,190.0
93,71,96.0
93,72,295.0
93,73,1899.0
93,74,1736.0
93,75,1549.0
93,76,1732.0
93,77,2176.0
93,78,2029.0
93,79,1764.0
93,80,1514.0
93,81,1282.0
93,82,1421.0
93,83,1015.0
93,84,1005.0
93,85,883.0
93,86,763.0
93,87,752.0
93,88,960.0
93,89,933.0
93,90,1081.0
93,91,1241.0
93,92,333.0
93,93,0.0
93,94,104.0
93,95,301.0
93,96,313.0
93,97,1496.0
93,98,1506.0
93,99,391.0
93,100,403.0
93,101,182.0
94,1,1414.0
94,2,314.0
94,3,957.0
94,4,981.0
94,5,2444.0
94,6,2551.0
94,7,2201.0
94,8,1687.0
94,9,10000.0
94,10,1983.0
94,11,1871.0
94,12,1913.0
94,13,2187.0
94,14,1726.0
94,15,1907.0
94,16,2173.0
94,17,2159.0
94,18,2398.0
94,19,2379.0
94,20,1581.0
94,21,1369.0
94,22,1455.0
94,23,1537.0
94,24,1598.0
94,25,1663.0
94,26,720.0
94,27,614.0
94,28,1352.0
94,29,1172.0
94,30,1150.0
94,31,646.0
94,32,508.0
94,33,294.0
94,34,282.0
94,35,274.0
94,36,482.0
94,37,396.0
94,38,694.0
94,39,569.0
94,40,902.0
94,41,892.0
94,42,859.0
94,43,988.0
94,44,833.0
94,45,824.0
94,46,894.0
94,47,917.0
94,48,1018.0
94,49,1084.0
94,50,987.0
94,51,959.0
94,52,1110.0
94,53,792.0
94,54,796.0
94,55,839.0
94,56,1061.0
94,57,1313.0
94,58,1696.0
94,59,1789.0
94,60,1421.0
94,61,1353.0
94,62,1218.0
94,63,1945.0
94,64,1760.0
94,65,2116.0
94,66,520.0
94,67,380.0
94,68,290.0
94,69,202.0
94,70,85.0
94,71,163.0
94,72,362.0
94,73,1794.0
94,74,1632.0
94,75,1444.0
94,76,1628.0
94,77,2072.0
94,78,1924.0
94,79,1660.0
94,80,1410.0
94,81,1320.0
94,82,1459.0
94,83,911.0
94,84,901.0
94,85,778.0
94,86,659.0
94,87,647.0
94,88,961.0
94,89,971.0
94,90,1119.0
94,91,1279.0
94,92,229.0
94,93,276.0
94,94,0.0
94,95,196.0
94,96,208.0
94,97,1391.0
94,98,1402.0
94,99,287.0
94,100,299.0
94,101,77.0
95,1,1636.0
95,2,536.0
95,3,1179.0
95,4,1203.0
95,5,2247.0
95,6,2355.0
95,7,2005.0
95,8,1490.0
95,9,10000.0
95,10,1787.0
95,11,1674.0
95,12,1716.0
95,13,1990.0
95,14,1530.0
95,15,1710.0
95,16,1976.0
95,17,1962.0
95,18,2201.0
95,19,2183.0
95,20,1384.0
95,21,1591.0
95,22,1677.0
95,23,1759.0
95,24,1401.0
95,25,1466.0
95,26,811.0
95,27,676.0
95,28,1155.0
95,29,975.0
95,30,953.0
95,31,709.0
95,32,571.0
95,33,97.0
95,34,328.0
95,35,337.0
95,36,285.0
95,37,199.0
95,38,757.0
95,39,632.0
95,40,771.0
95,41,781.0
95,42,785.0
95,43,984.0
95,44,829.0
95,45,820.0
95,46,697.0
95,47,720.0
95,48,821.0
95,49,887.0
95,50,790.0
95,51,763.0
95,52,913.0
95,53,1014.0
95,54,1018.0
95,55,1061.0
95,56,864.0
95,57,1116.0
95,58,1499.0
95,59,1592.0
95,60,1225.0
95,61,1157.0
95,62,1021.0
95,63,1748.0
95,64,1563.0
95,65,1919.0
95,66,742.0
95,67,602.0
95,68,512.0
95,69,424.0
95,70,307.0
95,71,385.0
95,72,425.0
95,73,1598.0
95,74,1435.0
95,75,1248.0
95,76,1431.0
95,77,1875.0
95,78,1727.0
95,79,1463.0
95,80,1213.0
95,81,1123.0
95,82,1263.0
95,83,714.0
95,84,704.0
95,85,582.0
95,86,462.0
95,87,450.0
95,88,764.0
95,89,774.0
95,90,922.0
95,91,1082.0
95,92,451.0
95,93,498.0
95,94,393.0
95,95,0.0
95,96,11.0
95,97,1195.0
95,98,1205.0
95,99,90.0
95,100,102.0
95,101,299.0
96,1,1624.0
96,2,524.0
96,3,1167.0
96,4,1191.0
96,5,2417.0
96,6,2524.0
96,7,2174.0
96,8,1660.0
96,9,10000.0
96,10,1775.0
96,11,1662.0
96,12,1704.0
96,13,1978.0
96,14,1699.0
96,15,1880.0
96,16,2146.0
96,17,2132.0
96,18,2371.0
96,19,2352.0
96,20,1554.0
96,21,1579.0
96,22,1665.0
96,23,1747.0
96,24,1571.0
96,25,1635.0
96,26,930.0
96,27,823.0
96,28,1143.0
96,29,963.0
96,30,941.0
96,31,856.0
96,32,718.0
96,33,266.0
96,34,492.0
96,35,484.0
96,36,273.0
96,37,187.0
96,38,904.0
96,39,779.0
96,40,759.0
96,41,769.0
96,42,773.0
96,43,972.0
96,44,817.0
96,45,808.0
96,46,685.0
96,47,708.0
96,48,809.0
96,49,875.0
96,50,960.0
96,51,932.0
96,52,1083.0
